id,country,rebalances_held,mean_weight_when_held,time_avg_weight
331747392,TWN,10,1.033761965469251e-10,1.033761965469251e-10
332348608,BRA,5,2.0517737247963976e-10,1.0258868623981988e-10
331984288,CHN,10,1.0248022590456186e-10,1.0248022590456186e-10
325996800,CHN,10,1.0231616106649235e-10,1.0231616106649235e-10
329309504,IND,10,1.0220105285054181e-10,1.0220105285054181e-10
331630816,IND,10,1.0190071255638155e-10,1.0190071255638155e-10
321126208,IND,10,1.0186454019853739e-10,1.0186454019853739e-10
320563488,MYS,10,1.0172352732811364e-10,1.0172352732811364e-10
327039712,CHN,10,1.014026340640758e-10,1.014026340640758e-10
320629504,TWN,1,1.0124370192204247e-09,1.0124370192204248e-10
331663200,IND,10,1.0104455215891275e-10,1.0104455215891275e-10
327248288,CHN,10,1.0101340637547516e-10,1.0101340637547516e-10
335365504,IND,6,1.6724905463389128e-10,1.0034943278033477e-10
327836800,MYS,10,1.0029910746597633e-10,1.0029910746597633e-10
329770400,IND,10,1.0012158743763697e-10,1.0012158743763697e-10
320109408,MYS,10,1.0006589623523867e-10,1.0006589623523867e-10
327291296,MYS,10,9.97397195447089e-11,9.97397195447089e-11
320931904,TWN,10,9.966713491609629e-11,9.966713491609629e-11
325020704,MYS,10,9.95157982395168e-11,9.95157982395168e-11
331722400,TWN,10,9.934770382054205e-11,9.934770382054205e-11
327350688,THA,3,3.3028492606970086e-10,9.908547782091026e-11
332596992,CHN,10,9.907371727983198e-11,9.907371727983198e-11
332772192,MYS,10,9.880920261356595e-11,9.880920261356595e-11
332219200,THA,10,9.880687851228353e-11,9.880687851228353e-11
332624800,KOR,7,1.4105913321603283e-10,9.874139325122298e-11
320405696,THA,9,1.096902258314049e-10,9.872120324826442e-11
333290016,IND,10,9.86368274776734e-11,9.86368274776734e-11
332521600,IND,9,1.0946308332956069e-10,9.851677499660462e-11
320094112,MYS,10,9.842179664877175e-11,9.842179664877175e-11
326003296,CHN,10,9.831779208787266e-11,9.831779208787266e-11
322151104,IND,10,9.827158565339531e-11,9.827158565339531e-11
321222400,TWN,10,9.774632944915788e-11,9.774632944915788e-11
320002208,PHL,10,9.771710136915838e-11,9.771710136915838e-11
332222208,CHN,10,9.715951007993763e-11,9.715951007993763e-11
336485792,ARE,2,4.841644261753849e-10,9.683288523507697e-11
328596192,IND,10,9.674393549158793e-11,9.674393549158793e-11
321146592,TUR,10,9.64579622997555e-11,9.64579622997555e-11
336466400,SAU,2,4.819844508040675e-10,9.63968901608135e-11
327898496,TWN,10,9.588254260019617e-11,9.588254260019617e-11
328649408,IND,10,9.5869381002629e-11,9.5869381002629e-11
320307392,IND,10,9.585643244564681e-11,9.585643244564681e-11
325711712,TWN,10,9.585217217821317e-11,9.585217217821317e-11
335557888,TUR,5,1.9169455559150844e-10,9.584727779575422e-11
320697216,TWN,10,9.572649794805957e-11,9.572649794805957e-11
335516096,THA,6,1.5917165368001065e-10,9.550299220800639e-11
320823488,MYS,10,9.548693192552433e-11,9.548693192552433e-11
328891104,THA,10,9.538877842090552e-11,9.538877842090552e-11
327430208,KOR,4,2.376332414671861e-10,9.505329658687445e-11
332755200,KOR,9,1.0543149045231169e-10,9.488834140708052e-11
324771904,TWN,10,9.441036592335103e-11,9.441036592335103e-11
332164512,THA,10,9.425203301275289e-11,9.425203301275289e-11
320226816,TWN,10,9.42437031195697e-11,9.42437031195697e-11
329669696,MEX,10,9.379387140586175e-11,9.379387140586175e-11
320630304,TWN,2,4.689488685031516e-10,9.378977370063031e-11
328432512,TWN,10,9.378404970181936e-11,9.378404970181936e-11
335306688,TUR,7,1.3371912740681766e-10,9.360338918477236e-11
329487712,IND,10,9.27336717347293e-11,9.27336717347293e-11
334180000,IND,10,9.266359014186448e-11,9.266359014186448e-11
328866496,TWN,10,9.253205848166476e-11,9.253205848166476e-11
332121216,TWN,10,9.21736799092666e-11,9.21736799092666e-11
335899104,TUR,4,2.297213599604557e-10,9.188854398418228e-11
333313408,THA,10,9.178139310281352e-11,9.178139310281352e-11
329215104,IND,10,9.167882322950167e-11,9.167882322950167e-11
327893792,TWN,9,1.018588304950874e-10,9.167294744557867e-11
331295904,IND,10,9.158423665446963e-11,9.158423665446963e-11
332692416,TWN,10,9.136555358337476e-11,9.136555358337476e-11
334107808,IND,10,9.125628027122084e-11,9.125628027122084e-11
336435200,KOR,2,4.545875222129255e-10,9.09175044425851e-11
332171712,TWN,10,9.078292558762321e-11,9.078292558762321e-11
327096416,PHL,10,9.067957480505134e-11,9.067957480505134e-11
324299712,TWN,10,9.060514467661124e-11,9.060514467661124e-11
328422688,IND,10,9.020074189752734e-11,9.020074189752734e-11
320263712,MYS,10,9.001027106218364e-11,9.001027106218364e-11
325714112,IND,10,8.99629491058706e-11,8.99629491058706e-11
329303616,IND,5,1.7971672171667855e-10,8.985836085833928e-11
331741088,KOR,10,8.981048249486618e-11,8.981048249486618e-11
333109504,KWT,10,8.976699365704102e-11,8.976699365704102e-11
332372704,TWN,10,8.968475437460943e-11,8.968475437460943e-11
334524992,TWN,9,9.956959816409539e-11,8.961263834768585e-11
331951008,THA,10,8.961259029837906e-11,8.961259029837906e-11
327701088,MYS,10,8.956260790997317e-11,8.956260790997317e-11
325618112,TWN,10,8.943305701349502e-11,8.943305701349502e-11
334724000,EGY,9,9.936990339389479e-11,8.943291305450531e-11
329780000,IND,10,8.928830047313166e-11,8.928830047313166e-11
328777408,TWN,10,8.908117513981728e-11,8.908117513981728e-11
325864096,QAT,10,8.894375823346527e-11,8.894375823346527e-11
331991008,TWN,10,8.868844172404844e-11,8.868844172404844e-11
335207616,TWN,7,1.2645615125909936e-10,8.851930588136955e-11
321678816,IDN,7,1.2644773875832541e-10,8.851341713082778e-11
329567808,TWN,10,8.833025780229406e-11,8.833025780229406e-11
326023616,CHN,10,8.827370650486438e-11,8.827370650486438e-11
332426496,CHN,10,8.813734450592243e-11,8.813734450592243e-11
332541888,TWN,10,8.811005046963165e-11,8.811005046963165e-11
333690912,IND,9,9.784720531365328e-11,8.806248478228795e-11
332418688,POL,5,1.759062138314711e-10,8.795310691573554e-11
324778912,TWN,10,8.795156494489091e-11,8.795156494489091e-11
328632896,KOR,10,8.766579420047239e-11,8.766579420047239e-11
320079008,MYS,10,8.741006355242373e-11,8.741006355242373e-11
332862112,TWN,7,1.2438685913648157e-10,8.70708013955371e-11
320934112,TWN,10,8.692283934684319e-11,8.692283934684319e-11
310401216,MYS,10,8.691662751230133e-11,8.691662751230133e-11
320379200,TWN,10,8.666640910685792e-11,8.666640910685792e-11
325193888,TWN,10,8.665118161943592e-11,8.665118161943592e-11
336080992,IND,3,2.87921112294782e-10,8.63763336884346e-11
328683200,KOR,10,8.634134872091631e-11,8.634134872091631e-11
324291808,KOR,5,1.717212043518614e-10,8.58606021759307e-11
320631904,IND,10,8.584242793464714e-11,8.584242793464714e-11
321129408,IND,10,8.554974832795905e-11,8.554974832795905e-11
328825088,TWN,10,8.536956554000215e-11,8.536956554000215e-11
327115712,CHN,10,8.524954168520119e-11,8.524954168520119e-11
334768000,KOR,6,1.41830016209177e-10,8.50980097255062e-11
332722304,IND,10,8.50126761058369e-11,8.50126761058369e-11
333178816,IND,10,8.492204726606696e-11,8.492204726606696e-11
324511616,GRC,10,8.464118527854668e-11,8.464118527854668e-11
327886912,TWN,10,8.447552126589123e-11,8.447552126589123e-11
328178912,CHN,10,8.446841609103873e-11,8.446841609103873e-11
327551808,IND,10,8.446735202519547e-11,8.446735202519547e-11
335342688,KWT,7,1.2045564081465891e-10,8.431894857026123e-11
328659808,IND,10,8.417851356906055e-11,8.417851356906055e-11
328513792,BRA,10,8.415876950029777e-11,8.415876950029777e-11
322016096,POL,10,8.332245022940714e-11,8.332245022940714e-11
330288800,IND,10,8.328959445071501e-11,8.328959445071501e-11
324288800,KOR,2,4.1544165578133603e-10,8.308833115626721e-11
335292000,IND,7,1.186897517127531e-10,8.308282619892717e-11
324360000,TWN,10,8.298516431586465e-11,8.298516431586465e-11
335149888,TUR,7,1.1802220408714772e-10,8.26155428610034e-11
325135200,CHN,10,8.252781529625985e-11,8.252781529625985e-11
325124800,ARE,10,8.243457529115294e-11,8.243457529115294e-11
328474688,IND,10,8.23764877732459e-11,8.23764877732459e-11
331651904,IND,8,1.0290156878637388e-10,8.23212550290991e-11
332425792,TUR,10,8.230203694579846e-11,8.230203694579846e-11
323602496,CHN,10,8.189852060608076e-11,8.189852060608076e-11
320801696,CHN,10,8.13605305155071e-11,8.13605305155071e-11
335497088,IDN,6,1.3556781916989082e-10,8.134069150193449e-11
328657888,IND,10,8.113420476302242e-11,8.113420476302242e-11
335557216,TUR,5,1.6159005630148196e-10,8.079502815074098e-11
331736896,TWN,10,8.049186927551472e-11,8.049186927551472e-11
332322912,TWN,10,8.04783737970154e-11,8.04783737970154e-11
329538592,CHN,10,8.018937542650543e-11,8.018937542650543e-11
329929504,TWN,10,8.000104286497279e-11,8.000104286497279e-11
324339808,MYS,10,7.995216695684467e-11,7.995216695684467e-11
328720704,TWN,10,7.976742286004928e-11,7.976742286004928e-11
310460192,KOR,10,7.973233793559671e-11,7.973233793559671e-11
322311200,IND,10,7.957609706233958e-11,7.957609706233958e-11
329224896,BRA,8,9.945923425525978e-11,7.956738740420782e-11
332113216,TWN,10,7.92575696069446e-11,7.92575696069446e-11
331844192,TWN,10,7.925208185489714e-11,7.925208185489714e-11
320339616,TUR,10,7.886138031728115e-11,7.886138031728115e-11
334773888,TUR,9,8.761800882548355e-11,7.88562079429352e-11
332884512,THA,10,7.854596714728843e-11,7.854596714728843e-11
327490112,QAT,10,7.840086755461907e-11,7.840086755461907e-11
331894304,TWN,10,7.833687571136772e-11,7.833687571136772e-11
320086688,THA,9,8.680471039158833e-11,7.81242393524295e-11
332273504,THA,10,7.797162864191941e-11,7.797162864191941e-11
328977792,IND,10,7.789866252985868e-11,7.789866252985868e-11
335584992,IND,5,1.5565953870992795e-10,7.782976935496398e-11
335050400,TWN,8,9.71192956750579e-11,7.769543654004632e-11
328428896,IND,10,7.763976801998198e-11,7.763976801998198e-11
321133504,IND,10,7.760465781210707e-11,7.760465781210707e-11
336156608,ARE,3,2.579350671240627e-10,7.73805201372188e-11
329353696,TWN,10,7.6954532783597e-11,7.6954532783597e-11
333276096,IDN,7,1.0979338459861061e-10,7.685536921902742e-11
329586400,CHN,10,7.630827404839598e-11,7.630827404839598e-11
331633888,IND,10,7.614876001188418e-11,7.614876001188418e-11
332436992,POL,10,7.596741911432529e-11,7.596741911432529e-11
328154912,TWN,10,7.595747390277083e-11,7.595747390277083e-11
336340096,IND,10,7.586762668070528e-11,7.586762668070528e-11
329865504,CHN,10,7.577073069616978e-11,7.577073069616978e-11
324785792,IND,10,7.575040477223494e-11,7.575040477223494e-11
335916992,IND,4,1.8916666284332354e-10,7.566666513732942e-11
325194016,TWN,10,7.556532781454812e-11,7.556532781454812e-11
320722592,THA,4,1.8822772499306875e-10,7.52910899972275e-11
327246496,CHN,10,7.523182210440065e-11,7.523182210440065e-11
329521408,TWN,10,7.517866003848258e-11,7.517866003848258e-11
327590688,IND,10,7.5147713417999e-11,7.5147713417999e-11
335219200,KOR,3,2.5044335715932275e-10,7.513300714779682e-11
317749696,BRA,10,7.495695910463704e-11,7.495695910463704e-11
329766016,IND,10,7.484088210198906e-11,7.484088210198906e-11
327276704,TWN,10,7.477765984705863e-11,7.477765984705863e-11
335792192,TUR,4,1.863942244554538e-10,7.455768978218152e-11
328907104,THA,10,7.443018270832936e-11,7.443018270832936e-11
332026912,TWN,10,7.425265110822579e-11,7.425265110822579e-11
325719488,IND,10,7.400183124175321e-11,7.400183124175321e-11
329779712,IND,10,7.394132707889626e-11,7.394132707889626e-11
324798400,TWN,10,7.364301812523433e-11,7.364301812523433e-11
335597600,THA,5,1.469212347023852e-10,7.34606173511926e-11
324767616,TWN,10,7.315865867247466e-11,7.315865867247466e-11
328167712,CHN,10,7.312031018884722e-11,7.312031018884722e-11
327208416,CHN,10,7.297634294596018e-11,7.297634294596018e-11
332327296,CHN,10,7.268136757437103e-11,7.268136757437103e-11
327423392,ARE,10,7.267440306945023e-11,7.267440306945023e-11
331215712,CHN,10,7.263928037497917e-11,7.263928037497917e-11
329035392,IND,10,7.23827391285868e-11,7.23827391285868e-11
329300096,IND,2,3.6179041795820874e-10,7.235808359164174e-11
